title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Night of Fear,1972,54.0,,,https://img.reelgood.com/content/movie/29602661-c8a7-40c3-b83b-8e442e41fa2d/poster-780.jpg,"Horror, Thriller, Mystery",,5.9,,"A young girl who has just spent an afternoon playing tennis and making love with a man, gets accidentally run off the road by a truck. Ending up on a dead-end dirt road, her car gets stuck in a ditch, where she starts getting terrorized by a drooling, gibbering psycho, who also has a colony of rats.","{""reelgood"": ""night-of-fear-1972"", ""amazon"": ""B07FDQ44RB""}"
Night of the Cobra Woman,1972,85.0,18+ (R),Philippines,https://img.reelgood.com/content/movie/b6313141-e405-420e-a636-a96f500f2477/poster-780.jpg,"Horror, Thriller, Mystery",Animal,4.1,,Horror story of a beautiful girl turns into a man-eating cobra.,"{""reelgood"": ""night-of-the-cobra-woman-1972"", ""amazon"": ""B07KYYL731""}"
Night of the Dead,2012,91.0,,,https://img.reelgood.com/content/movie/e424e54c-5b12-4f12-8e49-598aebff0ef3/poster-780.jpg,"Comedy, Horror, Science-Fiction",,3.6,,A mad scientist seeks test subjects for a zombie experiment and gets a bevy of sorority girls to take the bait.,"{""reelgood"": ""night-of-the-dead-2012"", ""amazon"": ""B00DKA1DJY""}"
Night of the Flesh Eaters,2008,90.0,,,https://img.reelgood.com/content/movie/45d61c80-a554-413d-98f6-ad074312c6a0/poster-780.jpg,"Comedy, Horror",,3.3,,"On the most evil night of the year, a beautiful blond woman and ruggedly handsome archeologist hitman find themselves trapped in a forest haunted by bizarre flesh eating Native American demon zombies. As they flee the woman's crime boss husband, who seeks to murder them for their illicit love affair, their car is destroyed in a head-on collision with one of the demons, a Stone Man. The blond woman and assassin must escape the perils of the dark and evil forest, on foot, without becoming demon food or getting themselves slaughtered by the woman's vengeful, fat cat husband.","{""reelgood"": ""night-of-the-flesh-eaters-2008"", ""amazon"": ""B06XP481L8""}"
Night of the Living Carrots,2011,13.0,All (G),,https://img.reelgood.com/content/movie/09cd7776-b3ae-42ae-a5b5-a07875db667a/poster-780.jpg,"Animation, Comedy, Family, Science-Fiction",,6.3,,"After a mutant peculiar pumpkin blows up on the Murphy’s carrot lawn, zombie green beans begin fighting the immediate place, and it’s up to the Creatures to preserve the evening again.","{""reelgood"": ""night-of-the-living-carrots-2011"", ""netflix"": ""70252781""}"
Night of the Living Dead,1968,96.0,18+ (R),America,https://img.reelgood.com/content/movie/febd5fdd-5778-4896-8a91-00da5e5bdb67/poster-780.jpg,"Drama, Cult, Horror","Dystopia, Disaster, Zombie, Religion",7.9,97%,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, NIGHT OF THE LIVING DEAD is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.","{""reelgood"": ""night-of-the-living-dead-1968"", ""amazon"": ""B01D9M8EOO""}"
Night of the Living Deb,2015,85.0,,America,https://img.reelgood.com/content/movie/0eb6fd12-adef-45be-bbe6-e515ec16e7c3/poster-780.jpg,"Comedy, Horror, Romance",Zombie,5.5,88%,After a one night stand Deb wakes up in the middle of a zombie apocalypse.,"{""reelgood"": ""night-of-the-living-deb-2015"", ""amazon"": ""B01GU2MY8C""}"
Night of the Running Man,1995,93.0,18+ (R),,https://img.reelgood.com/content/movie/27bc3e4d-166a-4456-bd4d-82442ea83e15/poster-780.jpg,"Action & Adventure, Crime, Thriller, Drama, Mystery",,6,,"A Las Vegas cab driver finds a million dollars of stolen money in his cab after his fare is murdered. Soon after, a ruthless hitman is in persuit; he will stop at nothing to recover the money and dispose of all witnesses.","{""reelgood"": ""night-of-the-running-man-1995"", ""amazon"": ""B07RG62D9P""}"
Night of the Templar,2012,98.0,,,https://img.reelgood.com/content/movie/470a4ed9-b5cf-4a48-910f-9de7139b1da9/poster-780.jpg,"Horror, Mystery, Action & Adventure, Drama, Comedy",,6,,"The stage is set for retribution as an eclectic group is lured to a secluded European Castle under the guise of a promised ""fantasy weekend."" And as they read from an obscure storybook, a nefarious tale of avarice is reenacted for their entertainment. However, they are unaware that they have been gathered for their own personal and befitting executions.","{""reelgood"": ""night-of-the-templar-2012"", ""amazon"": ""B07MYC52MS""}"
Night of the Wild,2015,86.0,16+,America,https://img.reelgood.com/content/movie/a8eb3024-019c-4fa5-9a83-b2540de1f86a/poster-780.jpg,"Horror, Action & Adventure, Science-Fiction, Thriller","Dog, Science, Animal",3,,"A large meteor crashes into a quiet town, and pet dogs become mysteriously aggressive. attacking and killing the residents. Teenager Roslyn (Mays) and her old but faithful dog Shep are out camping when the attacks hit. Now separated by the chaos in town and blocked roads, Roslyn and the other members of her family must find each other by fighting back against the blood-thirsty hounds before the dogs take over the whole town and escape becomes impossible.","{""reelgood"": ""night-of-the-wild-2015"", ""amazon"": ""B01BFXK53W""}"
Night on the Galactic Railroad,1985,108.0,,Japan,https://img.reelgood.com/content/movie/a34099a5-f79e-4555-ad75-f9a4a56d737a/poster-780.jpg,"Animation, Action & Adventure, Drama, Fantasy, Family, Mystery","Based on Books, Friendship, Genius, Animal, Religion, Adaptation",7.2,,"Giovanni currently lives a dreary life of near non-stop work. At school, his peers ridicule him incessantly, and his employer at work is distant and cold. As his isolation from society becomes unbearable, he suddenly finds himself on a train heading far away from his miserable home. Accompanied by Campanella, an acquaintance from school, Giovanni embarks on a journey that will define the rest of his life.","{""reelgood"": ""night-on-the-galactic-railroad-1985"", ""amazon"": ""B07MMNZLSD""}"
Night Owls,2015,92.0,18+ (R),,https://img.reelgood.com/content/movie/d4f6eec8-b03f-44bc-932d-bd3c2ce4e6c9/poster-780.jpg,"Comedy, Drama",,6.2,100%,"After workaholic Kevin has a drunken one night stand with the beautiful train-wreck Madeline, he's horrified to discover that she's actually his boss' jilted ex-mistress. When she takes a bottle of sleeping pills, Kevin is forced to keep her awake... and over the course of the night the two begin to fall for each other.","{""reelgood"": ""night-owls-2015"", ""amazon"": ""B07M6LP4P6""}"
Night Shadows,1984,99.0,18+ (R),America,https://img.reelgood.com/content/movie/38a0f17e-a402-4343-ab64-80b76c06ebf3/poster-780.jpg,"Horror, Science-Fiction, Thriller, Mystery",Zombie,5,,"When two brothers, Josh and Mike, go to a small southern town for a vacation, they find most of the residents either dead or missing. When Mike himself goes missing, Josh teams up with the local sheriff and an attractive school teacher to find him until Josh discovers that the whole town and most of it's people have been infected by a form of toxic waste, and they have all turned into toxic vampires whom prowl the streets at night for human blood!","{""reelgood"": ""night-shadows-1984"", ""amazon"": ""B01MRP98BR""}"
Night Sights,2011,89.0,,,https://img.reelgood.com/content/movie/557972ec-7cd2-4a99-a6a9-a19c519c6820/poster-780.jpg,"Drama, Family, Science-Fiction",,2.8,,"After losing their son, grieving parents stumble upon a network of people that collect souls of the deceased, preparing them for their journey out of Purgatory.","{""reelgood"": ""night-sights-2011"", ""amazon"": ""B01MYYBHOB""}"
Nights in Rodanthe,2008,97.0,13+ (PG-13),Australia,https://img.reelgood.com/content/movie/e7569be6-6dfc-4125-ae5b-2d4e0c67d441/poster-780.jpg,"Drama, Romance","Based on Books, Adaptation",6,30%,"Adrienne is trying to decide whether to stay in her unhappy marriage or not, and her life changes when Paul, a doctor who is travelling to reconcile with his estranged son, checks into an inn where she is staying.","{""reelgood"": ""nights-in-rodanthe-2008"", ""netflix"": ""70098899""}"
Night Skies,2007,90.0,18+ (R),America,https://img.reelgood.com/content/movie/24bc0079-6af6-4ef5-bb91-447883364bdb/poster-780.jpg,"Horror, Science-Fiction, Thriller, Drama, Mystery","Kidnapping, Science",4.6,,"On March 13th, 1997 one of the largest UFO sightings ever recorded took place across the southwestern United States...","{""reelgood"": ""night-skies-2007"", ""amazon"": ""B06XR9W1ZY""}"
Nightstick,1987,90.0,18+ (R),,https://img.reelgood.com/content/movie/677c1646-e190-4015-b97b-582404bc6411/poster-780.jpg,"Action & Adventure, Drama, Thriller",,4.9,,A cop tries to prevent a gang of extortionists from blowing up New York City with nitroglycerin.,"{""reelgood"": ""nightstick-1987"", ""amazon"": ""B07H9LWZ2N""}"
Night Tide,1963,84.0,,America,https://img.reelgood.com/content/movie/2661c5b7-7ee2-4b40-b58c-e340a4a1bebc/poster-780.jpg,"Romance, Thriller, Horror, Mystery",Animal,6.4,100%,"A sailor falls in love with a carnival-girl, despite warnings that she is a ""jinx"" who has brought about the deaths of two previous suitors.","{""reelgood"": ""night-tide-1961"", ""amazon"": ""B07JHMDQ6H""}"
Night Time in Nevada,1948,90.0,,America,https://img.reelgood.com/content/movie/921070c7-10e7-4327-90df-9e6abe8b46d3/poster-780.jpg,"Comedy, Action & Adventure","Music, Singing",6.9,,"Twenty years earlier Farrell killed his mining partner Andrews. Now Andrews daughter arrives to get her father's trust fund. Farrell having rustled Roy's cattle now takes her money from her Lawyer and lets her overhear false information of their next rustling job. With the posse at the wrong location, his men attack the cattle train and Roy on board find himself greatly outnumbered.","{""reelgood"": ""night-time-in-nevada-1948"", ""amazon"": ""B006HGEX3Q""}"
Night Train to Lisbon,2013,111.0,18+ (R),,https://img.reelgood.com/content/movie/0e1a2dc5-4a19-4ed8-ba4a-d5a1801a218a/poster-780.jpg,"Mystery, Romance, Thriller",,6.8,43%,"Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure.  In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.","{""reelgood"": ""night-train-to-lisbon-2013"", ""amazon"": ""B07XWRDY21""}"
Nightworld,2017,92.0,18+ (R),America,https://img.reelgood.com/content/movie/a3bb01df-ba5d-48dd-9042-cd0dc19ae8fd/poster-780.jpg,"Mystery, Thriller, Horror","Police, Ghost",4.4,,"When former LAPD officer Brett Anderson takes a job as head of security at an old apartment building in Sofia, Bulgaria, he soon begins to experience a series of bizarre and terrifying events. Soon after delving into the building's sinister history and investigate its shadowy owners and past employees, Brett uncovers a malevolent force nestled deep in the bowels of the building that will do anything to be set free into our world.","{""reelgood"": ""nightworld-2017"", ""amazon"": ""B074XBTQCJ""}"
Night Zero,2018,81.0,,America,https://img.reelgood.com/content/movie/f3e4945d-5f16-4aba-8b47-253b0f33664e/poster-780.jpg,"Science-Fiction, Horror, Mystery, Thriller","Alien, Disaster, Zombie, Survival",3.2,,A dinner party turns deadly when a group of friends is trapped inside of their house after a massive alien invasion threatens to take over the world. Things take a turn for the worse when they discover that the chemical the military is using to destroy the aliens is also turning humans into zombie-like savages. Now the group must band together and try to survive the night... if they don't kill each other first.,"{""reelgood"": ""night-zero-2018"", ""amazon"": ""B07GFFRCDF""}"
Nikki Glaser: Bangin',2019,63.0,,America,https://img.reelgood.com/content/movie/050a693a-aa41-4d0e-9797-74261a378123/poster-780.jpg,"Comedy, Stand-up & Talk",Mature,5.8,,"Nikki Glaser bares all in a blistering stand-up special about sex, sobriety and getting over her own insecurities. And she won't spare you the details.","{""reelgood"": ""nikki-glaser-bangin-2019"", ""netflix"": ""81002876""}"
Nila,2016,96.0,,,https://img.reelgood.com/content/movie/07b3c45a-dec6-42b6-aa3e-97c766e48075/poster-780.jpg,"Drama, Romance",Dating,6.8,,A young man meets his childhood love one rainy night in the city of dreams. When they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart?,"{""reelgood"": ""nila-2016"", ""netflix"": ""80165917""}"
Nina,2016,90.0,,America,https://img.reelgood.com/content/movie/3e464a03-b79a-458a-909a-a428d30344d2/poster-780.jpg,"Biography, Drama","Female Director, Music, Adaptation, Based On True Story",5.4,2%,The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,"{""reelgood"": ""nina-2016"", ""amazon"": ""B01CQ3PQAW""}"
Nina Conti: Her Master's Voice,2012,64.0,,United Kingdom,https://img.reelgood.com/content/movie/764b554f-3203-44e9-904b-4839ab75c02e/poster-780.jpg,"Documentary, Biography, Comedy, Drama",Female Director,7.5,,"Internationally acclaimed ventriloquist Nina Conti, takes the bereaved puppets of her mentor and erstwhile lover Ken Campbell on a pilgrimage to 'Venthaven' the resting place for puppets of dead ventriloquists. She gets to know her latex and wooden travelling partners along the way, and with them deconstructs herself and her lost love in this ventriloquial docu-mocumentary requiem. Ken Campbell was a hugely respected maverick of the British Theatre, an eccentric genius who would snort out forgotten artforms. Nina was his prodigy in ventriloquism and has been said to have reinvented the artform. This film is truly unique in genre and style. No one has seen ventriloquism like this before.","{""reelgood"": ""her-masters-voice-2012"", ""amazon"": ""B07JK577X2""}"
Nina Forever,2015,98.0,18+ (R),United Kingdom,https://img.reelgood.com/content/movie/318b9832-6173-4967-948c-be2a1b75cbcd/poster-780.jpg,"Comedy, Horror, Romance, Drama","Car, Mature",5.6,97%,"Holly loves Rob and tries to help him through his grief – even if it means contending with his dead girlfriend Nina, who comes back, bloody and broken, every time they make love","{""reelgood"": ""nina-forever-2015"", ""amazon"": ""B01BD6AR3O""}"
Ninah's Dowry,2012,95.0,,,https://img.reelgood.com/content/movie/80168c5e-63ae-4c4a-bc97-59fcf7e91040/poster-780.jpg,"Biography, Drama, Family",,8.3,,Ninah is a runaway wife whose husband finds out she is pregnant. He comes to recover the dowry he paid or take home the woman he owns. By any means necessary.,"{""reelgood"": ""ninahs-dowry-2012"", ""amazon"": ""B00X7JFMFY""}"
Ninaitthathai Mudippavan,1975,90.0,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,6.9,,"Film starring  M.G. Ramachandran, Latha and Sharada.","{""reelgood"": ""ninaitthathai-mudippavan-1975"", ""amazon"": ""B07MLX52DW""}"
Nine 1/2 Weeks,1986,117.0,18+ (R),America,https://img.reelgood.com/content/movie/daa4a6fb-701e-490e-bcb3-0369196b58d1/poster-780.jpg,"Drama, Romance","Psychology, Mature",6,64%,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.","{""reelgood"": ""nine-12-weeks-1986"", ""netflix"": ""210599""}"
Nine Dead,2010,98.0,18+ (R),America,https://img.reelgood.com/content/movie/f9a7dafa-050c-4760-8079-0c7697ffcb34/poster-780.jpg,"Crime, Drama, Horror, Mystery, Thriller","Kidnapping, Mature",5.5,,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,"{""reelgood"": ""nine-dead-2010"", ""amazon"": ""B07XZKN27J""}"
Nine Miles Down,2009,86.0,18+ (R),Australia,https://img.reelgood.com/content/movie/d3ffa574-f4e2-4346-a4ea-4bbe36107521/poster-780.jpg,"Horror, Mystery, Thriller, Science-Fiction","Psychology, Religion",5.4,,"In the Sahara desert, a sandstorm batters a deserted drilling station. A security patrolman, battles through the high winds to investigate why all contact with the station has been lost. Originally built for gas exploration, and then abandoned, the site had recently been taken over by a multi-national research team intent on drilling deeper into the earth’s crust than ever before.","{""reelgood"": ""nine-miles-down-2009"", ""amazon"": ""B00DDKPTQ4""}"
Nine Muses of Star Empire,2014,82.0,,,https://img.reelgood.com/content/movie/5fc98c38-acb9-4d5e-bf74-8b988fcfc4f4/poster-780.jpg,Documentary,,6.2,,"After initially sweeping through Asia, Korean pop music has now taken the world by storm led by the likes of SNSD, JYP and PSY. Take a look behind the scenes of the formation and debut of the 9 member girl group, Nine Muses, in a documentary that gives a glaring insight into the world of K-pop. Follow a year long journey with the Model Idols, as they have been called, and their management label, the relatively small in stature Star Empire, leading up to the group’s debut and emergence in the K-pop charts.  Covering everything from dance lessons, recording sessions and the physical and psychological toll on the girls, the film reveals the lengths the girls must go to achieve their dream, to become K-Idols.","{""reelgood"": ""nine-muses-of-star-empire-2014"", ""amazon"": ""B00S65WQB2""}"
Nineteen Eighty-Four,1984,113.0,18+ (R),United Kingdom,https://img.reelgood.com/content/movie/dcd649d5-4900-4707-bb22-ad7c97609d8d/poster-780.jpg,"Drama, Romance, Science-Fiction, Mystery, Thriller","Dystopia, Political",7.1,79%,George Orwell's novel of a totalitarian future society in which a man whose daily work is rewriting history tries to rebel by falling in love.,"{""reelgood"": ""nineteen-eighty-four-1984"", ""amazon"": ""B07GT46N9S""}"
Ninja Apocalypse,2014,84.0,,America,https://img.reelgood.com/content/movie/20814e9e-0aea-403e-b963-269c7022226a/poster-780.jpg,"Action & Adventure, Fantasy, Horror, Science-Fiction","Martial Arts, Supernatural, Science, Video Games",3.1,,"Framed for assassinating the Grandmaster, the Lost Ninja Clan must battle their way up an underground nuclear bunker filled with hordes of supernatural enemies, mutants and flesh eating zombies. Trapped a thousand feet below the earth's crust, these ninjas will face hell.","{""reelgood"": ""ninja-apocalypse-2014"", ""amazon"": ""B00NJ7BWA8""}"
Ninja Assassin,2009,99.0,18+ (R),Germany,https://img.reelgood.com/content/movie/809db4c5-f5d7-40e8-ab4d-927469397e3d/poster-780.jpg,"Action & Adventure, Crime, Thriller, Mystery","Revenge, Martial Arts, Fighting",6.3,25%,"Ninja Assassin follows Raizo, one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.","{""reelgood"": ""ninja-assassin-2009"", ""netflix"": ""70101697""}"
Ninja Death,1987,83.0,,Taiwan,https://img.reelgood.com/content/movie/ef37a72d-d5cc-4b86-966e-501930ef2531/poster-780.jpg,Action & Adventure,Martial Arts,5.2,,"Tiger is the owner of a brothel who moonlights as a kung fu artist under the watchful eye of ""Master."" They run into serious trouble when ninjas inexplicably show up and jeopordize Tiger's prostitution ring.","{""reelgood"": ""ninja-death-1987"", ""amazon"": ""B002KOKVWQ""}"
Ninja Fist of Fire,1972,86.0,,Taiwan,https://img.reelgood.com/content/movie/93db627d-97d9-489c-a887-953ce6b39961/poster-780.jpg,Action & Adventure,"Martial Arts, Fighting, Sports",5.3,,Martial arts action with a ninja prince trying to overcome the odds and gain hid rightful place on the throne.,"{""reelgood"": ""ninja-fist-of-fire-1972"", ""amazon"": ""B077H84B7Q""}"
Ninja Scroll,1993,94.0,18+ (R),Japan,https://img.reelgood.com/content/movie/f77e7053-4615-448f-aeb5-4ae7b5946a01/poster-780.jpg,"Animation, Anime, Action & Adventure, Fantasy, Thriller","Martial Arts, Survival, Mature",7.9,93%,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.","{""reelgood"": ""ninja-scroll-1993"", ""hulu"": ""sub-ninja-scroll-ae1cee4f-9279-4fa6-a12f-4f60251d5591""}"
Ninja: Shadow of a Tear,2013,95.0,18+ (R),Thailand,https://img.reelgood.com/content/movie/a3e07b2d-6fcc-49fa-8f92-b1180d801398/poster-780.jpg,"Action & Adventure, Crime, Thriller, Mystery","Martial Arts, Drug",6.2,,"Fight everyone and trust no one: it's the code of survival practiced by martial-arts master Casey Bowman after his life of domestic bliss is shattered by a savage act of violence. Vowing revenge, the fearless American stealthily tracks the killer from Osaka to Bangkok to Rangoon with the help of a wise and crafty sensei. His only clues: a series of victims whose necks bear the distinctive mark of strangulation by barbed wire. Fighting to avenge as well as to survive, Casey must sharpen his razor-like responses and take his battle skills to the next level, even using deep meditation to fake his own death. His target: the sinister drug lord Goro, who is flooding the streets with deadly meth cooked at his remote jungle factory. To prepare for his ultimate confrontation, Casey must finally become an invisible warrior worthy of the name Ninja. But just when his prey is cornered, an unexpected twist shows Casey that his battle is only beginning: he truly can trust no one.","{""reelgood"": ""ninja-shadow-of-a-tear-2013"", ""amazon"": ""B07FLKRYFV""}"
Ninjas vs. Vampires,2010,89.0,,America,https://img.reelgood.com/content/movie/579a2031-fa37-415d-a553-7769417a7062/poster-780.jpg,"Action & Adventure, Comedy, Fantasy, Horror, Thriller","Vampire, Supernatural",2.8,,"Ninjas battle Vampires for the fate of the world in this all new Action-Horror-Comedy from the creators of 2010's cult smash, ""Ninjas Vs Zombies""! Moments after down-on-his-luck Aaron is rejected by the girl of his dreams, they both are attacked by blood sucking VAMPIRES. Driven to save her, Aaron tracks down the mysterious NINJAS, who wage a nightly war against the forces of darkness. Now, as the Vampire overlord Seth plots to destroy Mankind, Aaron has only one choice - join the ninjas, save the world, and get the girl... or die trying. Sexy, funny, shocking, and fun, NINJAS VS VAMPIRES delivers an action-packed comedic adventure unlike any other!","{""reelgood"": ""ninjas-vs-vampires-2010"", ""amazon"": ""B01MG60EU3""}"
"Ninja, The Braver",1981,90.0,18+ (R),Hong Kong,https://img.reelgood.com/content/movie/735ec15b-f493-477c-aaf7-bd058ce9f19b/poster-780.jpg,"Action & Adventure, Drama",Martial Arts,5.3,,"Set in 1920's Manchuria, Kao-Yin sells information on the mining operation to the Japanese and is rewarded with a large quantity of valuable jewellery. But the jewellery is stolen and hidden in the snow mountain where it will remain unless one man - or woman - can survive the battles of murder and deception that surround it.","{""reelgood"": ""dragon-the-young-master-1981"", ""amazon"": ""B06W9P5W5G""}"
Ninja: The Final Duel,1986,90.0,,,https://img.reelgood.com/content/movie/265e05b4-f9c7-4b11-b04b-c6c934cbc68e/poster-780.jpg,"Action & Adventure, Crime",,6,,"One of the bestest ninja films ever. Not much plot but we have giant spider riding ninjas, tree jumping cat ninja, some good old shaolin chop socky, amazing wire work, a baddie who mainly laughs and disappears, sped up antics, Naked female ninja, underground burrowing ninja and some hilarious dubbing to top it off. All dues go to Robert Tai and the other Taiwanese ninja directors because they make the best ninja films!","{""reelgood"": ""ninja-the-final-duel-1986"", ""amazon"": ""B072QRKSCS""}"
Ninja Wars,1982,100.0,18+ (R),,https://img.reelgood.com/content/movie/1a775b66-399b-4347-a908-548d6a0c9f70/poster-780.jpg,"Action & Adventure, Fantasy, Drama",,5.8,,"A fortuneteller prophesizes that whoever marries the beautiful Ukio will become the ruler of the world. Naturally, this makes her very popular with those vying for power, particularly the insatiably greedy Lord Donjo. Only the ninja Jotaro can stop Donjo's plan, but to do so, he must first battle the deadly team of ""Devil Monks"" serving the lord. Will Jotaro succeed in his mission? And if so, will Ukio marry him, thus making him the ruler of the world?","{""reelgood"": ""ninja-wars-1982"", ""amazon"": ""B002WD8JGK""}"
Ninnu Kori,2017,135.0,,,https://img.reelgood.com/content/movie/fbf41d3d-1571-4c1f-8a92-561e61b78b48/poster-780.jpg,"Romance, Comedy, Family",,7.6,,‘Ninnu Kori’ is essentially a love story but set against an unusual backdrop. Circumstances tear a much-in-love couple apart and they have to get used to the reality — until fate intervenes to show them life’s full of surprises.,"{""reelgood"": ""ninnu-kori-2017"", ""amazon"": ""B07584FDGJ""}"
Nintendo Quest,2015,92.0,7+ (PG),Canada,https://img.reelgood.com/content/movie/18f48d93-1ff3-42a1-aa08-ef4394f0f5cc/poster-780.jpg,"Documentary, Action & Adventure, Family",Video Games,5.6,,"Homer's Odyssey meets King of Kong as two über geeks try to collect all 700+ Nintendo Entertainment System cartridges in 30 days, WITHOUT the aid of online purchasing.","{""reelgood"": ""nintendo-quest-2015"", ""amazon"": ""B018P7X6H8""}"
Nipples & Palm Trees,2012,90.0,18+ (R),,https://img.reelgood.com/content/movie/d694a2be-6ba9-4ad9-8155-1ff1547b533e/poster-780.jpg,Comedy,,3.3,,"A down and out journey into a land of raunchy and bizarre sexual encounters. Jackson is a struggling artist with a dead end job and a terrible love life. Lately his loneliness is getting the best of him and he finds himself desiring something more out life. But in the city of Los Angeles, the good girls are few and far between. And what do you do when the prospect of some quick lovin' loses it's appeal?","{""reelgood"": ""nipples-palm-trees-2012"", ""amazon"": ""B075936DJN""}"
Nirvana: In Utero,2006,63.0,,,https://img.reelgood.com/content/movie/6b1a6499-5b68-4492-96e2-edb2e7111bc3/poster-780.jpg,Documentary,,7.8,,"By 1993, Nirvana was in a state of disarray. Having kick-started the grunge phenomenon two years earlier, the band were now keen to return to their roots.","{""reelgood"": ""nirvana-in-utero-under-review-2006"", ""amazon"": ""B07M982XTC""}"
Niyazi Gul At A Gallop,2015,90.0,7+ (PG),,https://img.reelgood.com/content/movie/719bdd75-5570-4ebe-bc1d-2d467ed29ddc/poster-780.jpg,"Action & Adventure, Comedy",,4.5,,"Niyazi, a veterinarian, is on the lookout for a special elixir for animals. What he doesn't yet know is a mobster and his estranged love is also on the lookout for that elixir.","{""reelgood"": ""niyazi-gul-at-a-gallop-2015"", ""netflix"": ""80134501""}"
Njan Prakashan,2018,90.0,,,https://img.reelgood.com/content/movie/f88dad46-5f73-46bc-826d-7f80b5265d1c/poster-780.jpg,"Comedy, Drama",,7.6,,The story of a man named Prakashan who changes his name to P. R Akash just to sound cool,"{""reelgood"": ""njan-prakashan-2018"", ""netflix"": ""81093925""}"
Noah's Ark,1994,48.0,,America,https://img.reelgood.com/content/movie/954a423a-5e45-425b-84c8-6263ab7cbca5/poster-780.jpg,"Animation, Family",Religion,5,,"God is planning to flood the world, but he doesn't want this to be the end, he wants to make sure that it can be re-populated when the floodwaters recede. So he calls on Noah and tells him to build a boat, a boat big enough to carry two members - one male, one female - of every animal species on earth. Noah complies and when the rains begin, he and his family round up the animals and commence their voyage.","{""reelgood"": ""noahs-ark-1994"", ""amazon"": ""B009N44UZ0""}"
No Bad Days,2008,98.0,13+ (PG-13),,https://img.reelgood.com/content/movie/c0504740-b01f-4556-83d8-41b983079aed/poster-780.jpg,"Action & Adventure, Comedy, Mystery, Thriller",,3.4,,"Set in the exotic terrain of the Yucatan Peninsula, NO BAD DAYS is an action/adventure film that manifests all the qualities that make for an entertaining and captivating film. The fast-pace style makes for a surprise at every turn, while the charisma and chemistry of the main characters create a romantic subplot. The story begins when evil tomb-raiders rob precious Mayan artifacts and soon face their most difficult opponent an unpredictable, rugged, ex-military operative who discovers his true self after ending 5 years in hiding. Our hero finds himself being chased through jungles, spying in underground waterways, and falling in love with an attractive, yet stubborn American woman searching for her missing mother, an archeologist who was in the wrong place at the wrong time. This gripping, action-packed, humorous tale peaks in one of the most unique and alluring tropical locations in the world, leading the two heroes on a crusade against evil forces even greater than they anticipated.","{""reelgood"": ""no-bad-days-2008"", ""amazon"": ""B018HIWQHG""}"
No Beast So Fierce,2016,85.0,,,https://img.reelgood.com/content/movie/a5d61e6c-db6f-49e7-8a67-dc9935d37004/poster-780.jpg,"Drama, Thriller, Mystery",Prison,5.6,,"Released after 20 years in prison, ex-con Charlie Sundstrom (Bailey Chase) returns to his home town to find that his estranged son, who has disappeared into the criminal underworld, is being hunted by a ruthless gang leader. Charlie enlists the help of a rogue corrections officer (Dylan Baker), to help in the search. But the corrections officer has a tragic past of his own. Soon their desperate lives will clash in a game-changing climax. In the tradition of films like 'Se7en', 'The Usual Suspects' and 'Angel Heart', 'No Beast So Fierce' draws much of its meaning and power from its shocking ending.","{""reelgood"": ""no-beast-so-fierce-2016"", ""amazon"": ""B076C64S3G""}"
