title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Turkey Shoot,1982,93.0,18+ (R),Australia,https://img.reelgood.com/content/movie/9c59977b-c24a-420d-87a1-18255d38a2b8/poster-780.jpg,"Drama, Cult, Horror, Science-Fiction, Thriller","Dark Comedy, Escape, Dystopia, Disaster, Suspense, Psychology, Survival, Religion, Futuristic, Mature",5.9,,"In the near future, after an unspecified holocaust, survivors are herded into prison camps. There, they are hunted for sport by the leaders of the camp. Paul, one of the newest prisoners, is determined not to go down as quietly as the others.","{""reelgood"": ""turkey-shoot-1982"", ""amazon"": ""B016NVW5DY""}"
Turkey Shoot,2014,90.0,18+ (R),Australia,https://img.reelgood.com/content/movie/0f29e37d-7ca2-477c-ba37-d6707bc4ad6d/poster-780.jpg,Action & Adventure,"Military, Prison, Futuristic",3.6,20%,"In the wake of a shocking civilian massacre in a foreign war zone, disgraced Navy SEAL Rick Tyler is sentenced to rot in a maximum security military prison until he is offered the opportunity to put his life on the line to win his freedom. A one-man force of nature, Tyler will have to take-on and take-down some of the world's most ruthless killers in some of the world's most brutal locations to win the game, obtain his freedom and find out why he was set up. The question is, can he accomplish all of this before Game On is Game Over?","{""reelgood"": ""turkey-shoot-2014"", ""amazon"": ""B075C77RSH""}"
Turning Green,2005,90.0,18+ (R),,https://img.reelgood.com/content/movie/0b7b95e4-20dd-465c-947a-65abe4ff7f61/poster-780.jpg,"Drama, Comedy, Action & Adventure",,5.6,42%,"Set in late 1970s Ireland, it tells the story of 16-year-old James Powers, an American who finds himself lost after his mother dies and he is forced to live with his three Irish aunts. Displaced and depressed, he longs for a way to make it back to America. One lucky weekend in London, James discovers pornography and, desperate for cash, he decides to sell them back in Ireland. His success spreads wildly. After finding a possible way home, he must decide where home really is, and finds that one's place in the world is all a state of mind.","{""reelgood"": ""turning-green-2005"", ""amazon"": ""B004DHXC6K""}"
Turning Point,2013,103.0,,,https://img.reelgood.com/content/movie/5a4f54fd-c842-49fb-b581-61fa310bb00f/poster-780.jpg,Drama,,6.6,,"A compelling drama of complacence, karma, moral justifications and redemption. A Nigerian-American playboy deals with the consequences after abandoning his American sweetheart for an arranged wife from back home.","{""reelgood"": ""turning-point-2013"", ""amazon"": ""B011KK86AY""}"
Turning Point,2011,75.0,,,https://img.reelgood.com/content/movie/c948261a-6db7-40ed-b987-a2013ccf349f/poster-780.jpg,"Comedy, Drama",,4.4,,A coming-of-age tale of three friends and the high school road trip that will forever influence their lives.,"{""reelgood"": ""turning-point-2011"", ""amazon"": ""B01I5P4IFO""}"
Turn it Up!,2014,86.0,,,https://img.reelgood.com/content/movie/00994ae8-5823-4493-9338-e1e96df51a46/poster-780.jpg,Documentary,,7.6,,"A celebration of the electric guitar, hosted by Kevin Bacon and featuring interviews & performances by B.B. King, Slash, Les Paul, Robby Krieger, John 5, Paul Stanley, Skunk Baxter, Jerry Cantrell, Nancy Wilson, and many more.","{""reelgood"": ""turn-it-up-a-celebration-of-the-electric-guitar-2014""}"
"Turtle Hill, Brooklyn",2013,95.0,,,https://img.reelgood.com/content/movie/83e30a94-9849-441f-9ee6-0e5284088713/poster-780.jpg,"Comedy, Drama",,5.6,,"Mateo and Will invite their friends over for Will's 30th birthday. After a few surprise visitors, they get through the day, but realize that doubting your partner isn't nearly as scary as doubting yourself.","{""reelgood"": ""turtle-hill-brooklyn-2013"", ""amazon"": ""B07FCVGZZX""}"
Turtles Can Fly,2005,98.0,13+ (PG-13),France,https://img.reelgood.com/content/movie/ef274584-1d58-4d7c-837a-401f1945ffb4/poster-780.jpg,Drama,"Military, War, Technology, Religion, Tank, Mature",8.1,88%,Turtles can fly tells the story of a group of young children near the Turkey-Iran border. They clean up mines and wait for the Saddam regime to fall.,"{""reelgood"": ""turtles-can-fly-2005"", ""hulu"": ""turtles-can-fly-914f0355-430e-4a28-8152-0154b03dbca5""}"
Tusk,2014,102.0,18+ (R),America,https://img.reelgood.com/content/movie/6d59d4aa-9017-4cf8-a745-44ef61794349/poster-780.jpg,"Comedy, Drama, Horror, Mystery, Thriller","Psychology, Animal",5.3,45%,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.","{""reelgood"": ""tusk-2014"", ""netflix"": ""80014857""}"
TuTuMuch,2010,83.0,,,https://img.reelgood.com/content/movie/c53d7d94-4f09-46da-b894-a9716459a022/poster-780.jpg,Documentary,,6.7,,"Through the eyes of 9 young girls from around the world, TuTu Much is the behind-the-scenes story of what it takes to become a dancer. These girls have been given the chance of a lifetime, a four week long summer audition to get into a professional ballet school. Which girl will prove to be the dancer they are looking for? Who will have the passion, the drive and the endurance to make it? And will she and her family be ready to make the sacrifices? TuTu Much gives us all a rare look at 9 remarkable girls and a summer that no one will ever forget.","{""reelgood"": ""tutumuch-2010"", ""amazon"": ""B013E8RGH4""}"
'Twas the Night Before Bumpy,1995,64.0,All (G),,https://img.reelgood.com/content/movie/6a5801d1-f9c6-457b-b149-ba434fa687ca/poster-780.jpg,Animation,,7.8,,"Join Mr. Bumpy, the crazy monster eat-socks, and friends Squishington, blue goo ball, and Molly Coddle, a sensible doll.","{""reelgood"": ""twas-the-night-before-bumpy-1995"", ""amazon"": ""B07MN3Z5JP""}"
Twelfth Night,2018,166.0,,,https://img.reelgood.com/content/movie/21a508b9-1528-4e05-bfb4-3b386626ed79/poster-780.jpg,"Comedy, Drama, Romance",,6.5,,"Charming full text, modern, location based screen adaptation of William Shakespeare's play Twelfth Night.","{""reelgood"": ""twelfth-night-2018"", ""amazon"": ""B07HNLMG68""}"
"Twelfth Night, or What You Will",2003,125.0,7+ (PG),,https://img.reelgood.com/content/movie/f12c9f2b-08b3-411f-9731-18a6c6a730b4/poster-780.jpg,"Drama, Comedy, Romance",,6.4,,"Multicultural version of the Shakespearean tale Twelth Night, Made in modern day society featuring Anglo-Indian cast.","{""reelgood"": ""twelfth-night-or-what-you-will-2003"", ""amazon"": ""B079SQVS5T""}"
Twelve Monkeys,1995,129.0,18+ (R),America,https://img.reelgood.com/content/movie/e18b72f1-b631-4aab-8339-659fe210d7c0/poster-780.jpg,"Science-Fiction, Cult, Thriller, Mystery, Fantasy","Dystopia, Apocalypse, Time Travel, Doctor, Animal, Religion, Medical, Futuristic",8,89%,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.","{""reelgood"": ""twelve-monkeys-1995"", ""amazon"": ""B000I8COCQ""}"
Twenty Twenty-Four,2017,88.0,,,https://img.reelgood.com/content/movie/a8e54cad-43f0-40f2-a743-5e964e6811cc/poster-780.jpg,"Mystery, Science-Fiction, Thriller",Technology,4.1,,"A lone scientist maintains an underground bunker for the coming global nuclear disaster. But after becoming prematurely isolated, he slowly begins to question his own reality and whether he is truly alone. Director Richard Mundy's immersive psychological thriller, is a tense and unsettling nightmare you'll never be sure you've woken up from.","{""reelgood"": ""twenty-twentyfour-2016"", ""amazon"": ""B07B29DNG3"", ""hulu"": ""twenty-twenty-four-003b2837-076e-40b2-b6e3-10ee80523e89""}"
Twenty Two,2017,112.0,,,https://img.reelgood.com/content/movie/b124d0ea-9af2-4073-ad80-9248ffb61661/poster-780.jpg,"Documentary, Crime, History",,7.5,100%,"Follow the lives of the elderly survivors who were forced into sex slavery as “Comfort Women” by the Japanese during World War II.  At the time of filming, only 22 of these women were still alive to tell their story. Through their own personal histories and perspectives, they tell a tale that should never be forgotten to generations unaware of the brutalization that occurred.","{""reelgood"": ""twenty-two-2017"", ""netflix"": ""80211996""}"
Twice,2010,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"This documentary reenacts the experiences of late activist Tsutomu Yamaguchi, a survivor of both atomic bombings on Japan in 1945.","{""reelgood"": ""twice-2010"", ""netflix"": ""80208212""}"
Twice a Judas,1969,96.0,,,https://img.reelgood.com/content/movie/28a4e94c-28b9-42fc-a3d7-e3d3794763da/poster-780.jpg,"Mystery, Action & Adventure, Drama","Suspense, Survival",5.3,,"Luke Barrett, having lost his memory due to an accident, does not realize that Dingus had killed his wife and brother to take possession of the Barretts' land and money. At first Luke trusts him, but while looking for his forgotten identity he discovers the truth.","{""reelgood"": ""twice-a-judas-1969"", ""amazon"": ""B01KW4PJJA""}"
Twice Born,2012,127.0,18+ (R),,https://img.reelgood.com/content/movie/714c97d5-52a4-4807-9ed8-9d6f0cdd8247/poster-780.jpg,"Drama, Romance",,7.4,17%,"Full-throttle melodrama about an ill-starred romance set against the backdrop of the siege of Sarajevo. A mother brings her teenage son to Sarajevo, where his father died in the Bosnian conflict years ago.","{""reelgood"": ""twice-born-2012"", ""amazon"": ""B075RYBX85""}"
Twice Dead,1988,87.0,18+ (R),,https://img.reelgood.com/content/movie/ec94d15a-6d59-4061-8ff3-b67592f3f466/poster-780.jpg,"Thriller, Horror",,5.4,,"The Cates family is thrilled to learn they have inherited the old mansion of the deranged, stage actor, Tyler Walker. They arrive to discover that the mansion has turned into a playground for a local street gang. But the gang is not all the Cates children have to worry about as Tyler's ghost makes it known he is not pleased with their intrusion.","{""reelgood"": ""twice-dead-1988"", ""amazon"": ""B07K5FT349""}"
Twice Upon a Yesterday,1998,91.0,18+ (R),France,https://img.reelgood.com/content/movie/f9578567-a3c7-4ce9-b8ad-3083d128fd79/poster-780.jpg,"Comedy, Drama, Romance, Fantasy","Friendship, Female Director, Time Travel, Feel-good",6.2,29%,"Victor Bukowski is an out-of-work actor with problems. He's got a lousy agent, he has a habit of falling out with directors and he's still in love with his ex-girlfriend. However, Victor is about to embark on an unexpected emotional journey which will make him confront his future and his past mistakes.","{""reelgood"": ""twice-upon-a-yesterday-1998"", ""amazon"": ""B07XZHFYR1""}"
Twilight,1998,94.0,18+ (R),,https://img.reelgood.com/content/movie/7a5d2d52-190f-49f6-8627-f81d24d1e138/poster-780.jpg,"Crime, Drama, Mystery, Thriller",,6.2,60%,A retired ex-cop and private detective gets mixed up in murder when he is asked to deliver blackmail money and walks into a 20 year old case involving the mysterious disappearance of an actress' former husband.,"{""reelgood"": ""twilight-1998"", ""amazon"": ""B07DPTPX41""}"
Twilight in Volterra,2013,60.0,,,https://img.reelgood.com/content/movie/b66a1da9-712b-48bd-a8f6-112df466da70/poster-780.jpg,Documentary,,4.9,,"From the producers of Twilight in Forks comes Twilight in Volterra - the definitive movie about Volterra, Italy, the town made famous by the Twilight books and movies. Since the Twilight movies weren't filmed in the real Volterra, this is your opportunity to see the town that Stephenie Meyer handpicked as the setting for the vampire dynasty in her epic saga. Are there truly vampires there? Hear from the real people living their lives in the town describe the medieval history and dark past that eerily match events from the books and movies. Drive into town just as Bella and Alice did on their frantic journey to save Edward, see the Volturi palace, and escape their clutches as you exit through the giant stone gate in the ancient city wall. Filmed in full HD by award-winning Director Jason Brown, this movie is a must-have for Twilight fans who want to know the true story of Volterra, and the untold tales of its unique history, mysticism and culture.","{""reelgood"": ""twilight-in-volterra-2013"", ""amazon"": ""B00CFQON8M""}"
Twilight Zone: Rod Serling's Lost Classics,1994,89.0,,,https://img.reelgood.com/content/movie/2fe8baf2-b44b-428e-8e83-e63c8f4c5b2d/poster-780.jpg,"Fantasy, Mystery, Thriller, Horror",,6.2,,"James Earl Jones hosts this film based on two stories by the late Rod Serling, who wrote the stories of the original 'The Twilight Zone' (1959) series.. In ""The Theater,"" a young woman attends a movie theater only to find that her life story is being revealed on the screen. In ""Where the Dead Are,"" a Boston surgeon in 1868 searches for a scientist who may have the answer to a medical mystery.","{""reelgood"": ""twilight-zone-rod-serlings-lost-classics-1994"", ""amazon"": ""B06XV21V12""}"
Twinsanity,2018,85.0,,America,https://img.reelgood.com/content/movie/fdeef0c9-c532-4279-ad93-ff61a99a1c8a/poster-780.jpg,"Mystery, Thriller, Horror","Twins, Sports",4.1,,"Following the death of their mother, an identical twin pulls away to establish her own independence, while the other unravels and plots to end her sister’s new beginning. Inspired by true events.","{""reelgood"": ""twinsanity-2018"", ""netflix"": ""81034771""}"
Twins Mission,2007,99.0,,,https://img.reelgood.com/content/movie/d95d42a3-7781-43ec-b375-f16740202e46/poster-780.jpg,"Action & Adventure, Drama, Comedy, Crime",,5.3,,"Twins Mission is a 2007 Hong Kong martial arts-action-comedy film directed by action choreographer Kong Tao-Hoi and staring Gillian Chung, Charlene Choi and Sammo Hung among others. The film is a bit of a spoof of the popularity and success of the Twins and leaves the audience with a cliffhanger ending.","{""reelgood"": ""twins-mission-2007"", ""netflix"": ""70123160""}"
Twins of Evil,1971,87.0,18+ (R),United Kingdom,https://img.reelgood.com/content/movie/4e87f32d-ecb0-4daa-b472-9932d2b4a1dc/poster-780.jpg,Horror,"Vampire, Supernatural, Twins, Religion, Mature",6.6,79%,"While dabbling in Satanism, Count Karstein resurrects Mircalla Karnstein who initiates him into vampirism. As a rash of deaths afflicts the village, Gustav the head of Puritan group leads his men to seek out and destroy the pestilence. One of his twin nieces has become inflicted with the witchcraft but Gustav's zeal and venom has trapped the innocent Maria, threatening her with a tortuous execution, whilst Frieda remains free to continue her orgy of evil.","{""reelgood"": ""twins-of-evil-1971"", ""amazon"": ""B07DWSCDWW""}"
