title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Head Count,2018,90.0,,,https://img.reelgood.com/content/movie/e161ad5b-1d38-4730-b014-bc2057ce91ce/poster-780.jpg,"Horror, Mystery, Thriller",,5.3,71%,"During a weekend getaway to Joshua Tree, a group of teenagers find themselves under mental and physical assault from a supernatural entity that mimics their appearances as it completes an ancient ritual.","{""reelgood"": ""head-count-2018"", ""netflix"": ""81037283""}"
Headed South for Christmas,2013,64.0,,America,https://img.reelgood.com/content/movie/065b9006-2b54-4b5d-a008-d8fd53211f16/poster-780.jpg,"Drama, Comedy","Holiday, Christmas",6.8,,A troubled teen and her single dad head to Georgia to reunite with family members they hardly know at Christmas time.,"{""reelgood"": ""headed-south-for-christmas-2013"", ""amazon"": ""B072C4Q12C""}"
Headgame,2018,92.0,18+ (R),,https://img.reelgood.com/content/movie/58c7be6f-c3d6-4d09-9c66-dcb87587dbd8/poster-780.jpg,Horror,,3.9,,"A group of young people awake, locked inside a warehouse with cameras screwed into their heads. It becomes apparent that they are unwilling competitors in a deadly game, and they will need to murder each other if they hope to survive.","{""reelgood"": ""headgame-2018"", ""amazon"": ""B0791D88T8""}"
Head Games,2012,96.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/ec91245d-deba-4e50-83fc-bd0fbfd3c3a9/poster-780.jpg,"Documentary, Sport","Medical, Sports",7.3,88%,Former football player and wrestler Chris Nowinski's quest to publicize recent findings about the often dire consequences of head concussions sustained by athletes in contact sports — injuries that have previously been considered momentary setbacks and ignored in the name of toughness and dedication to the team.,"{""reelgood"": ""head-games-2012"", ""amazon"": ""B074V4CXSD""}"
Head Games,1996,76.0,,,https://img.reelgood.com/content/movie/f310272a-fd7c-4433-b0dc-2e5fef3638d5/poster-780.jpg,"Science-Fiction, Comedy, Horror","Prison, Science",4.3,,"A psychologist for inmates has knowledge of a secret, experimental brain implant, designed to change convicts' behavior so that they will not remember or repeat their crimes and, therefore, be able to return productively to society rather than remain in an increasing prison population. The procedure, however, suffers some imperfections: Three killers are at it again.","{""reelgood"": ""head-games-1996"", ""amazon"": ""B075Z87QF3""}"
Headhunter,2009,102.0,,,https://img.reelgood.com/content/movie/0a7dc962-7f31-4880-87cd-02267931c516/poster-780.jpg,Thriller,,6.6,,"Martin Vinge, former notorious journalist, now successful headhunter with a complicated personal life, is in all confidentiality contacted by 85 year-old N.F. Sieger, S.E.O. of Denmark's largest shipping company and oil empire. Sieger hires Martin to find an alternative heir to the firm instead of his son, Daniel Sieger, who for a long time has been destined to take the company into the next era. Martin starts coming up with suitable names for the position, but discovers that he has actually been entangled in a larger impenetrable power game aimed at deciding what is really going to happen to the company; a brutal power struggle that puts an intense pressure on Martin and his private life and relationships.","{""reelgood"": ""headhunter-2009"", ""amazon"": ""B07CP1G62X""}"
Headhunter,2005,90.0,,,https://img.reelgood.com/content/movie/337268fb-6efe-4ea4-ae10-e9ee4b774b29/poster-780.jpg,"Thriller, Horror",,4.6,,"Soon after Ben Caruso (Benjamin John Parrillo) interviews with voluptuous headhunter Sarah Tierney (Kristi Clainos), she finds him a well-paying job on the graveyard shift and takes their professional relationship into new and dangerous territory. But the more accustomed Ben becomes to the office, the more he begins to suspect that he's literally taken the job from hell. Paul Tarantino (no relation to Quentin) directs.","{""reelgood"": ""headhunter-2005"", ""amazon"": ""B07PNLCG72""}"
Heading For Heaven,1947,65.0,,America,https://img.reelgood.com/content/movie/f94ec7b4-bad9-4e31-be8c-e7e749dad264/poster-780.jpg,Comedy,"Ghost, Adaptation",5.6,,"A fake swami and his crooked business partner, hoping to buy the land that's targeted for a new airport, convince the property's owner that he hasn't long to live.","{""reelgood"": ""heading-for-heaven-1947"", ""amazon"": ""B01IH6TYDC""}"
Headin' Home,1920,71.0,,,https://img.reelgood.com/content/movie/be2aa478-26dc-4cfc-93a6-aa7af07fa598/poster-780.jpg,"Biography, Comedy, Drama",,5.1,,"The ""true story"" of baseball great Babe Ruth; Ruth plays himself.","{""reelgood"": ""headin-home-1920"", ""amazon"": ""B00B99UFLA""}"
Headline Crasher,1937,58.0,,America,https://img.reelgood.com/content/movie/60537401-2844-4ff0-8a1d-7321d9a7a6c7/poster-780.jpg,"Drama, Romance, Mystery, Thriller",Political,5.8,,"The popular B-flick team of Frankie Darro and Kane Richmond star in the slick quickie Headline Crasher. Little Frankie and Big Kane play a pair of roving journalists who investigate a politician (Richard Tucker) up for re-election. When it seems as though the politico is being set up for a fall by yellow journalists, Darro and Richmond try to get to the truth of the matter. The original story for Headline Crasher is credited to Peter B. Kyne, creator of the ""Broncho Billy"" western stories.","{""reelgood"": ""headline-crasher-1937"", ""amazon"": ""B01LAQRM2Q""}"
Head of State,2003,95.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/1f6bfb7f-7596-4112-a715-784f2e6d5197/poster-780.jpg,Comedy,Political,5.5,30%,"When a presidential candidate dies unexpectedly in the middle of the campaign, the Democratic party unexpectedly picks a Washington, D.C. alderman, Mays Gilliam (Rock) as his replacement .","{""reelgood"": ""head-of-state-2003"", ""amazon"": ""B0169ELK54"", ""hulu"": ""head-of-state-74b47ed6-6554-46a0-a3cf-b79b9373cfc2""}"
Head On,1998,104.0,,Australia,https://img.reelgood.com/content/movie/e9b6fcc7-2582-4a1f-8160-b56d4f6f091e/poster-780.jpg,"Drama, LGBTQ, Romance","Female Director, Drug",6.5,63%,"Nineteen-year-old Ari confronts both his sexuality and his Greek family. Ari despises his once-beloved parents, former radical activists, for having entombed themselves in insular tradition. Ari is obsessed with gay sex, although he does make an unenthusiastic attempt to satisfy the sister of one of his best friends. While all of this is going on, he's facing problems with his traditional Greek parents, who have no clue about his sexual activities.","{""reelgood"": ""head-on-1998"", ""netflix"": ""60000677""}"
Heads for Sale,1970,81.0,,,https://img.reelgood.com/content/movie/56e91ff7-df0b-43fb-89c2-21b0f0776281/poster-780.jpg,Action & Adventure,,6.5,,"This tale is about a decapitating swordswoman who will let nothing stand in her way when she falls in love with a bandit's son. Chiao Chiao, made famous in One-Armed Swordsman, is the girl who won't let such trifles as craniums keep her from freeing her man from jail.","{""reelgood"": ""heads-for-sale-1970"", ""amazon"": ""B01DYTOWOI""}"
Headshot,2016,117.0,,Indonesia,https://img.reelgood.com/content/movie/ddf747ea-44c8-4925-b152-2a3430aa8801/poster-780.jpg,"Mystery, Thriller, Action & Adventure, Drama",Martial Arts,6.3,72%,"A young man washes ashore, his memory gone - but his past comes back to haunt him after he is nursed back to health and his killing ability is needed when he takes on a powerful drug lord.","{""reelgood"": ""headshot-2016"", ""netflix"": ""80109145""}"
Headspace,2005,89.0,18+ (R),America,https://img.reelgood.com/content/movie/9d36c878-9f20-4858-a1aa-10eca492f60b/poster-780.jpg,"Horror, Mystery, Science-Fiction, Thriller",Religion,4.6,50%,A man (Christopher Denham) must use his newfound intellect to stop a brutal series of murders.,"{""reelgood"": ""headspace-2005"", ""amazon"": ""B008Y7GNAC""}"
Head Trauma,2006,84.0,,,https://img.reelgood.com/content/movie/4bd1a3a2-5791-490e-bd8f-c7a5ebd7e6f5/poster-780.jpg,"Horror, Mystery, Thriller",,5.5,,"After a 20 year absence, drifter, George Walker, returns home to settle his grandmother's estate. As if awakening from a long dream, he finds his childhood home condemned and littered with the remnants of squatters. In the midst of trying to save his past, George falls and strikes his head, triggering an onslaught of vivid nightmares and waking visions. As the horror intrudes on George's reality, his conviction grows that someone or something is trying to kill him.","{""reelgood"": ""head-trauma-2006"", ""amazon"": ""B01G0TLQ3E""}"
Headwinds,2011,91.0,,,https://img.reelgood.com/content/movie/d9728c67-39c7-4013-aed7-ff00d762df43/poster-780.jpg,"Drama, Mystery",,6.5,,Sarah tells Paul that she wants out of their marriage; the next day she disappears. A year later and Paul along with their children return to his childhood town to start anew after the loss of his wife and their mother.,"{""reelgood"": ""headwinds-2011"", ""netflix"": ""80011026""}"
Heal,2017,108.0,,America,https://img.reelgood.com/content/movie/f5082fd2-f88c-4df1-9c6b-87cde6b747a3/poster-780.jpg,Documentary,"Science, Medical, Sports",6.8,,"A documentary film that takes us on a scientific and spiritual journey where we discover that by changing one's perceptions, the human body can heal itself from any disease.","{""reelgood"": ""heal-2017"", ""netflix"": ""80220013""}"
Healed by Grace,2012,111.0,7+ (PG),,https://img.reelgood.com/content/movie/64b48bd1-48dd-4f2a-a281-578f32f50dea/poster-780.jpg,Drama,,5.7,,"For all her life, Riley Adams has dreamed of being a world class dancer. Victory in regional competition has gained her a coveted shot at the nationals, but a horrific accident brings her dreams to a standstill.  She is faced with the greatest setback of her life, yet Riley clings to her faith, determined to recover in time for the national competition.  Turning to equine therapy to regain mobility, she discovers a special bond with a beautiful mare named Grace, and a most unexpected burgeoning romance as well! Just when it seems the old Riley is back, disaster strikes and it seems all her efforts will come to nothing. That is, until God's grace appears from a most unexpected place.  Healed By Grace is a charming, romantic, and heart wrenching journey of faith that will take you from the excitement of elite dance competition to the heartwarming horse ranch where Riley rediscovers her will to succeed.","{""reelgood"": ""healed-by-grace-2012"", ""amazon"": ""B01F8HM8DQ""}"
Healing,2014,112.0,18+ (R),,https://img.reelgood.com/content/movie/02fddc3b-0c0f-4a24-8e8a-bf4b64046662/poster-780.jpg,Drama,,6.7,75%,"Viktor Kahdem is a man who has almost given up on life, sentenced to a low-security prison farm, a completely non-threatening environment where it is still felt that some individuals can be reformed. At Won Wron, Case Worker Matt Perry has established a unique program to rehabilitate broken men through giving them the responsibility for the rehabilitation of injured raptors - beautiful, fearsome proud eagles, falcons and owls. Against all odds, Matt takes on Viktor as his number one test case, introducing him to Yasmine, the majestic wedge tailed eagle with a 2 metre wingspan. If these two can tame each other, anything is possible.","{""reelgood"": ""healing-2014"", ""amazon"": ""B07MV537R6""}"
Heal Your Self,2011,66.0,All (G),Australia,https://img.reelgood.com/content/movie/fbc27fee-5641-4a25-af2c-6a48880c764c/poster-780.jpg,Documentary,Science,7.8,,"Heal Your Self speaks to some of the greatest authorities on health today. They speak directly to the viewer, breaking down the major steps that affect your health. Topics include: food and nutrition, emotional and environmental stresses, the power of the mind, self-education, meditation, love - plus, practical steps you can take to start to restore your health. This is wall-to-wall information, that doesn't sidestep the critical issues that are necessary for you to address, to maintain or regain your health.","{""reelgood"": ""heal-your-self-2011"", ""amazon"": ""B014HZNA8W""}"
Hearing Is Believing,2017,104.0,All (G),,https://img.reelgood.com/content/movie/29aea98b-6b90-47ab-90c6-eea26a56b906/poster-780.jpg,"Documentary, Biography, Family",,8.6,60%,"In a world filled with Noise, there is another Sound worth Hearing, and her name is Rachel Flowers. ""Hearing is Believing"" introduces the world to the life and music of the multi-talented 23-year old musician and composer, Rachel Flowers.","{""reelgood"": ""hearing-is-believing-2017"", ""amazon"": ""B073162RQP""}"
Heart Attack,2014,142.0,7+ (PG),,https://img.reelgood.com/content/movie/b5ab6457-8d72-4e9c-9afd-70daf486eecf/poster-780.jpg,"Romance, Action & Adventure",,5.2,,"A romantic drama which aims to allure the urban crowd, stars Nithiin Reddy and Adah Sharma. With a tagline `I need one hour kiss to burn 300 calories` - that suggests the film is high on romantic quotient","{""reelgood"": ""heart-attack-2014"", ""amazon"": ""B07K4XT9Z1""}"
Heartbeat,1946,102.0,All (G),,https://img.reelgood.com/content/movie/5733e297-9033-47c8-8f57-9ea890ff4a65/poster-780.jpg,"Drama, Romance, Comedy",,6,,A female escapee from a reform school joins a pickpocket academy in Paris.,"{""reelgood"": ""heartbeat-1946"", ""amazon"": ""B0056MN1KI""}"
Heartbeats,2017,110.0,7+ (PG),America,https://img.reelgood.com/content/movie/bab2012a-ab72-4fb5-8ffb-92f7cbebf1bd/poster-780.jpg,"Romance, Comedy, Drama, Musical",Dance,5.4,,"When a bubbly American hip hop dancer goes to India with her family for a wedding, she is impressed by a new dance style and falls in love with the man who introduced her to it.","{""reelgood"": ""heartbeats-2017"", ""amazon"": ""B07XD8K3PB""}"
HeartChild,2013,104.0,,,https://img.reelgood.com/content/movie/71b0d6c0-c565-48a5-a9d6-0f0153006c1e/poster-780.jpg,"Documentary, Biography, Drama",,4.4,,"'HeartChild' is a documentary film about the 28 year Crys Worley, who is the mother of a nine year old autistic child, Sasha. It is a remarkable story about a mother's struggles, not only with her own health, but the well being of her son. Committing to Sasha that she will never give up on him and inspired by the challenges parents of autistic children face, she started a non-profit organization, called A.Skate - Autism. Skating with Kids through Acceptance, Therapy, and Education. This film documents her extraordinary story.","{""reelgood"": ""heartchild-2013"", ""amazon"": ""B0714CMRR3""}"
HEART: Flatline to Finish Line,2016,8.0,,America,https://img.reelgood.com/content/movie/9385a286-625e-49b0-8e7b-62e73f183159/poster-780.jpg,Documentary,Medical,8,,"This is the raw and emotional journey of six individuals from hospital beds to the finish line of one of the world’s most grueling endurance events, the IRONMAN triathlon.","{""reelgood"": ""heart-flatline-to-finish-line-2016"", ""amazon"": ""B01N16KY6X""}"
Heartland,2016,98.0,,America,https://img.reelgood.com/content/movie/4700ad10-f190-494c-b852-9cd96511ea45/poster-780.jpg,"Drama, Family, Romance",Female Director,5.9,,"A young Oklahoma artist, struggling with a recent death, finds escape in a reckless affair with her brother's girlfriend.","{""reelgood"": ""heartland-2016"", ""hulu"": ""heartland-449fae2f-f9b0-48d5-b932-dae18460e28e""}"
Heart of Fear,2006,95.0,,,https://img.reelgood.com/content/movie/70250e1c-4300-4d08-9518-bc0f01dcd032/poster-780.jpg,Thriller,,5.7,,"When a nine-year-old boy witnesses the violent murder of his mother by a notorious serial killer, ambitious young FBI agent, Samantha Hunt has to gain the boy's trust in order to help him to remember what he saw on that terrifying night. However, a sharp police detective and a manipulative reporter stand in her way to catch the killer on the loose.","{""reelgood"": ""heart-of-fear-2006"", ""amazon"": ""B00MU0QF9S""}"
Heart of Stone,2009,90.0,,,https://img.reelgood.com/content/movie/9075442c-2579-4904-ae59-a156292aa4b1/poster-780.jpg,Documentary,Female Director,7.9,,"An inner city high school and the tribulations of its principal, Jewish alumni, and even gangs restore the school's safety.","{""reelgood"": ""heart-of-stone-2009"", ""amazon"": ""B00BI3KFZS""}"
Heart of the Dragon,1985,91.0,18+ (R),Hong Kong,https://img.reelgood.com/content/movie/79de43d2-b389-41a1-b81b-7e88a054ead5/poster-780.jpg,"Action & Adventure, Comedy, Crime, Drama, Thriller",Martial Arts,6.5,,"Story of a cop who forsakes his dreams of sailing around the world so that he can care for his mentally retarded brother. Innocently caught up in a gangland fight, the brother is kidnapped to force the cop to turn over a police informant.","{""reelgood"": ""heart-of-the-dragon-1985"", ""amazon"": ""B01N10WCZ9""}"
Heart of the Golden West,1942,65.0,,America,https://img.reelgood.com/content/movie/dfee0ab7-9aab-4719-a508-c8b757c92cbd/poster-780.jpg,"Action & Adventure, Comedy",River,6.3,,"Lambert owns the trucking line that ships cattle to market. When he raises his rates Roy decides to ship the cattle on the River Boat. When Lambert and his men are unable to stop the boat, they rustle the cattle.","{""reelgood"": ""heart-of-the-golden-west-1942"", ""amazon"": ""B004LUON1M""}"
Heart of the Rockies,1937,67.0,,,https://img.reelgood.com/content/movie/31442089-7410-45b0-9ba5-f9a4d328a197/poster-780.jpg,"Action & Adventure, Comedy, Drama",,6.7,,"Cattle are being routinely stolen from a local ranch, and suspicion centers on a local mountain family.  But the Three Mesquiteers are wise to the criminals' deeds. But when a ranger is shot and Stony is framed for the crime, it's up to Lullaby and Tucson to prove his innocence.","{""reelgood"": ""heart-of-the-rockies-1937"", ""amazon"": ""B000YFV2RG""}"
Heart of Wilderness,2015,87.0,,,https://img.reelgood.com/content/movie/c9e05d53-4f10-4b94-8f36-53305745954a/poster-780.jpg,"Drama, Thriller",,5.2,,"Trying to provide for his wife and daughter, Travis Wallien becomes entangled in a drug deal that goes south. To save himself and his family he must convince his wife to flee with him to the wilderness, where their already strained relationship is put to the test. Against the backdrop of the icy waters of Northern Minnesota, the secrets they keep are revealed and the fight for their future begins as they are forced to decide how far they will go for the ones they love.","{""reelgood"": ""heart-of-wilderness-2017"", ""amazon"": ""B01MST6UZR""}"
Hearts Beat Loud,2018,97.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/48977c7a-00a6-46fe-b1f7-4129f70b33e1/poster-780.jpg,"Drama, Comedy","New York, College, Music",6.9,91%,"In the hip Brooklyn neighborhood of Red Hook, single dad and record store owner Frank is preparing to send his hard-working daughter Sam off to college while being forced to close his vintage shop. Hoping to stay connected through their shared musical passions, Frank urges Sam to turn their weekly jam sessions into a father-daughter live act. After their first song becomes an internet breakout, the two embark on a journey of love, growing up and musical discovery.","{""reelgood"": ""hearts-beat-loud-2018"", ""hulu"": ""hearts-beat-loud-cef998af-9aa4-4d76-b8f8-69703c857ed2""}"
Hearts in Bondage,1936,72.0,,,https://img.reelgood.com/content/movie/1e996598-d9df-4875-ab76-6fc0edd75fd5/poster-780.jpg,"Drama, History",,5.5,,"Best friends Kenneth Reynolds and Raymond Jordan are U.S. Navy officers, and Kenneth is engaged to Raymond's sister. But the eruption of the Civil War divides them, as Raymond stands by his native Virginia while Kenneth remains on duty as a Northern officer. Kenneth's uncle, John Ericsson, designs a new kind of ship, an ironclad he calls the Monitor. Eventually the war pits Kenneth, on board the Monitor, against his friend Raymond, serving aboard the South's own ironclad, the Merrimac (as it is called here). A naval battle ensues, one that will go down in history.","{""reelgood"": ""hearts-in-bondage-1936"", ""amazon"": ""B000RZLH50""}"
Hearts of Humanity,1932,56.0,,America,https://img.reelgood.com/content/movie/fea76353-4cf7-4a99-9a81-7c925936e2dc/poster-780.jpg,Drama,Police,6.2,,"Genial Irish NYC policeman Tom O'Hara is looking forward to the arrival of his wife and their young son, Shandy from Ireland. Several days before the ship is to dock, O'Hara gets a radiogram informing him that his wife has died at sea. That night a burglar breaks into the Antigue & Second Hand Shop ran by Sol Bloom, directly below O'Hara's flat. The burglar shoots O'Hara, who has rushed to his friend's aid, and, with his last breath he asks Sol to take care of Shandy. When Shandy arrives, Sol immediately makes him a member of the family, which also consists of a very mischievous motherless boy named Joey Bloom, whose pursuits consist of stealing oranges from fruit-dealer Tony, and playing hookey from school. Tom Varney, the young beat cop, is in love with Ruth Sneider, whose mother runs a Cleaning and Dyeling establishment. Ruth, however, is momentarily dazed with worthless Dave Haller.","{""reelgood"": ""hearts-of-humanity-1932"", ""amazon"": ""B01N9D3AHU""}"
Hearts of the World,1918,117.0,7+ (PG),,https://img.reelgood.com/content/movie/cbba4fef-e0fd-4072-806d-f046f5fd9f34/poster-780.jpg,Drama,,6.4,,"A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.","{""reelgood"": ""hearts-of-the-world-1918"", ""amazon"": ""B0161141O2""}"
Heartstone,2016,129.0,,Denmark,https://img.reelgood.com/content/movie/24081922-f317-4396-899e-8e33c7902a22/poster-780.jpg,"Drama, LGBTQ, Romance","Coming of Age, Friendship, Teen",7.4,84%,"A remote fishing village in Iceland. Teenage boys Thor and Christian experience a turbulent summer as one tries to win the heart of a girl while the other discovers new feelings toward his best friend. When summer ends and the harsh nature of Iceland takes back its rights, it's time to leave the playground and face adulthood.","{""reelgood"": ""heartstone-2016"", ""amazon"": ""B075RSZFVY""}"
Heartstopper,2006,92.0,,Canada,https://img.reelgood.com/content/movie/551ba581-fd2c-4d49-b7f1-3037e029033a/poster-780.jpg,"Horror, Thriller, Mystery","Doctor, Serial Killer, Medical",4.1,,Two hospitalized young people discover that things can get even worse when the dilapidated institution is stranded by a severe storm and a maniac stalks the corridors butchering the patients and staff.,"{""reelgood"": ""heartstopper-2006"", ""amazon"": ""B07TF38C64""}"
Heartthrob,2017,86.0,,,https://img.reelgood.com/content/movie/ccd0aab7-e1f7-4aa6-bcb7-0fcc672483c4/poster-780.jpg,"Mystery, Thriller, Drama, Romance",,5.5,,"Sam Maddox, a troubled girl whose father committed suicide, has earned a reputation at her high school for being a bit promiscuous. When Sam begins seeing brilliant, MIT-bound Henry Sinclair, the two opposites really attract. Although Sam doesn't realize it, Henry is in the grip of an insane romantic obsession, and he will kill anyone who tries to put an end to his star-crossed - and increasingly deadly - romance.","{""reelgood"": ""heartthrob-2017"", ""netflix"": ""80206907""}"
Heathens and Thieves,2012,90.0,18+ (R),,https://img.reelgood.com/content/movie/eaa5d6eb-1574-438a-a20e-02f63a03e0f6/poster-780.jpg,"Mystery, Thriller, Action & Adventure",,5.2,,"Lawmen, drifters, and hired guns converge at a Northern California ranch believing its Chinese owners possess stolen gold.  When two drifters hear rumors that a Chinese railroad worker has escaped with gold and now owns a remote ranch in the wilds of Northern California, the desperate men set a plan in motion to steal the gold for themselves. Saul, the youngest of the drifters, hopes to win the affections of Zhen and his beautiful wife, Kun Hua. Saul hires on as a farmhand, while his partner Bill lurks in the shadows and waits for the opportunity to strike. However, waves of worse men arrive seeking the stolen fortune, setting in motion a deadly multi-sided face-off of bluffs, gambles, and betrayals.  Heathens & Thieves is a western crime drama set in an American era when the riches associated with the 1849 Gold Rush, the fallout of the Civil War, and the impact of Chinese immigration were fresh in people's minds.","{""reelgood"": ""heathens-and-thieves-2012"", ""amazon"": ""B075585KKW""}"
Heathers,1989,103.0,18+ (R),America,https://img.reelgood.com/content/movie/7d577a20-eeed-499c-aa38-be8ca475b5e4/poster-780.jpg,"Comedy, Crime, Drama, Mystery, Thriller","Dark Comedy, High School, Friendship, Teen",7.2,93%,"A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.","{""reelgood"": ""heathers-1988"", ""netflix"": ""580335"", ""amazon"": ""B07P7Y3M9X"", ""hulu"": ""heathers-358a31d7-a435-403a-8f38-1d02caed3608""}"
Heatstroke,2013,92.0,18+ (R),South Africa,https://img.reelgood.com/content/movie/5f564e14-5ba0-40c8-8318-b882497ed1ea/poster-780.jpg,"Action & Adventure, Drama, Thriller, Mystery",Female Director,4.8,9%,"On a family trip in the African desert, a research scientist unintentionally travels off course and is brutally murdered by an arms dealer. His girlfriend is put to the ultimate survival test as she attempts to evade the killers and protect his teenage daughter.","{""reelgood"": ""heatstroke-2013"", ""amazon"": ""B0756VJHTT""}"
Heat Wave,2011,92.0,,,https://img.reelgood.com/content/movie/70550707-0e15-4f62-ae2a-73b4144f1423/poster-780.jpg,Drama,,6.2,,"One hot afternoon in the south of France, several paths are converging towards a tragic conclusion.  Those involved are: Stéphane and Luigi, two cousins who have just emerged from adolescence; Georges, a retired old man;  Amélie, Luigi’s girlfriend; and Amélie’s mother Anne.  Little do they know how their lives, scarred by fear, humiliation and weariness, will become intertwined and propel them to a terrible outcome...","{""reelgood"": ""heat-wave-2011"", ""amazon"": ""B06Y1W6LKB""}"
Heaven,1987,80.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/16c98b07-70dc-47e5-b81d-42aab3c8ac20/poster-780.jpg,"Documentary, Drama",Female Director,6.8,60%,"A series of interviews are conducted concerning people's beliefs towards the possibility of an afterlife. The interviews are filmed against a set of strange backdrops, and are intercut with clips from classic films and a variety of stock footage.","{""reelgood"": ""heaven-1987"", ""amazon"": ""B074921D6D""}"
Heaven Before I Die,1997,95.0,7+ (PG),,https://img.reelgood.com/content/movie/1ade09b9-f724-41cf-bdf5-e7775b2acd3d/poster-780.jpg,Comedy,,4.2,,"Jacob's feet are so turned out that he walks like Charlie Chaplin. He is different because of that and decides to emigrate from Palestine to Canada, where ""everyone is equal"". There everybody treats him kindly, and a thief specializing in stealing money from cash machines takes him into his home and treats him like a son, waitress Selma finds him a job as a Chaplin imitator, ""prophet"" Khalil Gibran gives him wise advice","{""reelgood"": ""heaven-before-i-die-1997"", ""amazon"": ""B0763ST74W""}"
Heaven Burns,2010,105.0,,,https://img.reelgood.com/content/movie/386558e5-daa6-4035-addf-ca2f7d81c840/poster-780.jpg,Drama,,5.9,,Heaven Burns follows a young man as he attempts to navigate first love in a backdrop of suburban adolescent drug addiction.,"{""reelgood"": ""heaven-burns-2010"", ""amazon"": ""B01MYO7S4Z""}"
Heaven Is Waiting,2010,15.0,,,https://img.reelgood.com/content/movie/700a34d7-15cd-4064-b5eb-317e39e786da/poster-780.jpg,Drama,,7.1,,"It has been years since Ned Stevens, a charming self-made success, lost his wife Kate to cancer. Yet he still can't let go of her memory and move forward with his life, despite the efforts of his daughter Liz who thinks it's time Ned stopped ""talking"" with his dead wife and started dating again. But when Liz brings home a surprise -- a new boyfriend from college -- Ned finds that his comfortable world is turned upside down as Liz tries to divert his attention to Carol, an attractive single woman who lives in Ned's neighborhood. Will Ned accept that his little girl is falling in love and can he open up his own heart once more to the potential of falling in love with another woman?","{""reelgood"": ""heaven-is-waiting-2010"", ""amazon"": ""B01F8HOCBW""}"
Heavenly Sword,2014,85.0,,,https://img.reelgood.com/content/movie/c488f96c-03ab-4ee4-a333-9d4789dec238/poster-780.jpg,"Animation, Action & Adventure, Fantasy",,5.3,,"The film's plot follows that of the game closely. Nariko, a member of an ancient tribe who have guarded an ancient magical sword for thousands of years, is charged with bringing the sword to its destined wielder, a deity reincarnated who will bring peace to the land. But on her quest, Nariko must wield the sword herself against the forces of King Bohan, who wishes to possess the weapon himself.","{""reelgood"": ""heavenly-sword-2014"", ""amazon"": ""B00MIBA6RQ""}"
Heaven's Door,2012,97.0,7+ (PG),,https://img.reelgood.com/content/movie/7e280b7d-9225-439e-a5e3-a0d50ad21f49/poster-780.jpg,"Family, Fantasy, Drama",,5.6,69%,"Julie Taylor has a problem how to cope with a pending divorce, find meaningful employment, live with her mother's constant advice and raise her two children. In their small rural town it isn't so much what people say as what they believe. And since the death of her father her no-holds-barred mother has been leaning more toward the belief that angels and heaven is right here with them. Unseen but as real as this world.","{""reelgood"": ""heavens-door-2012"", ""amazon"": ""B00C2B1BA8""}"
Heaven Strewn,2011,78.0,,,https://img.reelgood.com/content/movie/6cfebd14-55db-4269-804c-049c08e19557/poster-780.jpg,"Crime, Drama, Thriller",,3,,Two lifelong friends are embroiled in a crime that threatens to change both of their lives forever.,"{""reelgood"": ""heaven-strewn-2011"", ""amazon"": ""B008R6MBY2""}"
Heaven Sword and Dragon Sabre,1978,101.0,,,https://img.reelgood.com/content/movie/9053270e-0637-42fc-8c33-391d48468349/poster-780.jpg,"Action & Adventure, Drama, Fantasy",,6.1,,"Director Chu Yuan's titanic teaming with respected, inspired author Chin Yung created this unforgettable saga. Set during the Yuan Dynasty, it tells the fascinating story of the ""Sacred Fire"" sect, the Wu Tang swordsmanship clan, the disciples of the O Mei group, The Book of Chu Yang (which can make the reader immortal), and the destruction of Shaolin -- complete with a killer cliffhanger. And that's just the start of the fascinating intrigues and ingratiating characters found here.","{""reelgood"": ""heaven-sword-and-dragon-sabre-1978"", ""amazon"": ""B01MQ44247""}"
Heavy Machine Guns,2018,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"Join military expert and historian, Ian McCollum, as we take a look at some Heavy Machine Guns from WWI and WWII such as the Browning M1917, Maxim Pom-Pom 37mm, Type 92 Japanese HMG and others.","{""reelgood"": ""heavy-machine-guns-2018"", ""amazon"": ""B07DHVRJP3""}"
